ticket_id,timestamp,customer_id,channel,message,agent_reply,product,order_value,customer_country,resolution_status,true_category
TKT-00154,2026-03-17 20:18:03.035027,CUST-7442,chat,Account login failed.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,30569.86,Canada,Pending,Login Issue
TKT-00155,2026-02-23 10:50:03.035033,CUST-6568,web,Product does not match expectations.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,35859.88,Germany,Pending,Product Quality
TKT-00156,2026-01-04 01:25:03.035039,CUST-7947,chat,Checkout page is broken.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,15617.14,India,Resolved,Technical Bug
TKT-00157,2026-02-15 04:25:03.035045,CUST-1598,web,Subscription is difficult to cancel.,We understand your frustration and appreciate your patience.,Gaming Mouse,18805.67,India,Resolved,Subscription Cancellation
TKT-00158,2026-03-26 09:37:03.035051,CUST-3235,email,My order has not arrived yet.,We understand your frustration and appreciate your patience.,Keyboard,47079.74,United States,Resolved,Delivery Delay
TKT-00159,2026-01-11 13:11:03.035057,CUST-5818,web,Incorrect item delivered.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,8831.56,United States,Resolved,Wrong Item
TKT-00160,2026-05-05 13:29:03.035064,CUST-7222,chat,Unable to access dashboard.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,36021.34,Germany,Escalated,Login Issue
TKT-00161,2026-04-09 05:36:03.035069,CUST-2669,email,Card was charged twice.,We're sorry for the inconvenience. Our team is looking into this issue.,Bluetooth Speaker,43570.34,India,Escalated,Payment Failure
TKT-00162,2026-03-16 09:42:03.035075,CUST-5030,chat,The package is delayed and there is no update.,Thank you for reaching out. We will resolve this as soon as possible.,Laptop Sleeve,18674.27,Canada,Escalated,Delivery Delay
TKT-00163,2025-11-13 14:22:03.035081,CUST-9132,web,Very disappointed with the quality.,Our support team has escalated this case.,Wireless Earbuds,23424.42,Canada,Escalated,Product Quality
TKT-00164,2025-11-24 06:22:03.035087,CUST-1042,email,Packaging was torn and product is damaged.,Our support team has escalated this case.,Gaming Mouse,8906.71,Canada,Pending,Damaged Product
TKT-00165,2026-03-24 04:51:03.035094,CUST-7926,web,The item arrived broken.,We understand your frustration and appreciate your patience.,Phone Charger,13491.27,Canada,Pending,Damaged Product
TKT-00166,2026-01-13 04:04:03.035100,CUST-9665,chat,Very disappointed with the quality.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,5566.74,India,Resolved,Product Quality
TKT-00167,2026-02-10 15:33:03.035107,CUST-4750,chat,Checkout page is broken.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,44331.74,United Kingdom,Pending,Technical Bug
TKT-00168,2025-12-31 12:11:03.035113,CUST-8786,email,Received a cracked product.,We understand your frustration and appreciate your patience.,Phone Charger,37479.08,United States,Pending,Damaged Product
TKT-00169,2026-03-03 06:49:03.035120,CUST-8425,chat,Please cancel my subscription.,We understand your frustration and appreciate your patience.,Wireless Earbuds,35986.55,Germany,Escalated,Subscription Cancellation
TKT-00170,2025-11-28 08:52:03.035127,CUST-4265,email,The package contains another item.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,2492.95,United Kingdom,Pending,Wrong Item
TKT-00171,2026-03-09 11:50:03.035134,CUST-5565,email,Unable to access dashboard.,We understand your frustration and appreciate your patience.,Phone Charger,33144.32,United States,Escalated,Login Issue
TKT-00172,2025-12-19 15:22:03.035140,CUST-6578,web,Where is my order?,Thank you for reaching out. We will resolve this as soon as possible.,Smart Watch,39568.17,United States,Resolved,Delivery Delay
TKT-00173,2026-03-03 18:11:03.035146,CUST-3419,web,Very disappointed with the quality.,We're sorry for the inconvenience. Our team is looking into this issue.,Gaming Mouse,48865.87,Canada,Escalated,Product Quality
TKT-00174,2026-01-21 14:27:03.035152,CUST-1812,web,Website shows an error.,We understand your frustration and appreciate your patience.,Wireless Earbuds,18158.28,United States,Escalated,Technical Bug
TKT-00175,2026-02-22 08:03:03.035158,CUST-5968,web,Unable to complete payment.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,37221.99,Australia,Escalated,Payment Failure
TKT-00176,2026-02-07 21:59:03.035164,CUST-8373,web,Delivery was supposed to be yesterday.,We're sorry for the inconvenience. Our team is looking into this issue.,Bluetooth Speaker,27218.07,Australia,Resolved,Delivery Delay
TKT-00177,2025-12-05 03:46:03.035170,CUST-5880,chat,Package did not contain all products.,Our support team has escalated this case.,Phone Charger,11500.12,United States,Escalated,Missing Item
TKT-00178,2026-03-19 16:45:03.035176,CUST-2555,chat,Missing accessories.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,9406.37,United Kingdom,Pending,Missing Item
TKT-00179,2026-01-03 08:44:03.035181,CUST-7020,email,I received the wrong product.,Thank you for reaching out. We will resolve this as soon as possible.,Smart Watch,9342.66,India,Pending,Wrong Item
TKT-00180,2025-12-12 14:46:03.035191,CUST-4784,chat,Product does not match expectations.,Our support team has escalated this case.,Gaming Mouse,928.43,Canada,Resolved,Product Quality
TKT-00181,2026-05-04 20:06:03.035197,CUST-9410,chat,Material feels cheap.,Our support team has escalated this case.,Wireless Earbuds,31336.42,Germany,Escalated,Product Quality
TKT-00182,2026-03-02 13:34:03.035203,CUST-8215,web,Checkout page is broken.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,8175.26,United Kingdom,Resolved,Technical Bug
TKT-00183,2026-03-25 11:59:03.035208,CUST-7883,email,Missing accessories.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,25160.07,India,Escalated,Missing Item
TKT-00184,2025-12-03 18:24:03.035214,CUST-8721,email,Delivery was supposed to be yesterday.,Our support team has escalated this case.,Bluetooth Speaker,47116.36,Canada,Escalated,Delivery Delay
TKT-00185,2026-02-10 12:26:03.035220,CUST-7619,email,Password reset link is not working.,We understand your frustration and appreciate your patience.,Smart Watch,8248.13,Australia,Resolved,Login Issue
TKT-00186,2025-11-26 05:30:03.035225,CUST-3773,chat,Transaction unsuccessful.,We're sorry for the inconvenience. Our team is looking into this issue.,Bluetooth Speaker,3146.07,Germany,Escalated,Payment Failure
TKT-00187,2026-01-13 14:15:03.035231,CUST-2644,chat,Cancel my membership immediately.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,17619.09,United States,Escalated,Subscription Cancellation
TKT-00188,2025-12-24 21:58:03.035237,CUST-6165,chat,The app crashes when I open it.,Our support team has escalated this case.,Smart Watch,7663.15,Australia,Escalated,Technical Bug
TKT-00189,2025-11-26 21:55:03.035245,CUST-3555,email,Cancel my membership immediately.,We understand your frustration and appreciate your patience.,Gaming Mouse,27969.45,Canada,Resolved,Subscription Cancellation
TKT-00190,2026-01-16 19:37:03.035253,CUST-6644,chat,Missing accessories.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,24877.76,India,Escalated,Missing Item
TKT-00191,2026-01-08 20:02:03.035258,CUST-1812,email,Password reset link is not working.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,26552.49,United Kingdom,Escalated,Login Issue
TKT-00192,2026-02-09 22:03:03.035264,CUST-6109,web,Product was damaged during shipping.,Our support team has escalated this case.,Keyboard,9333.13,United Kingdom,Pending,Damaged Product
TKT-00193,2025-11-19 23:18:03.035270,CUST-5980,email,The quality is very poor.,We understand your frustration and appreciate your patience.,Monitor,28956.37,United States,Escalated,Product Quality
TKT-00194,2026-04-07 12:44:03.035276,CUST-7741,web,Package did not contain all products.,We understand your frustration and appreciate your patience.,Wireless Earbuds,41616.29,Australia,Pending,Missing Item
TKT-00195,2026-02-21 10:38:03.035282,CUST-1812,chat,I want to stop recurring billing.,We understand your frustration and appreciate your patience.,Laptop Sleeve,19840.51,United States,Pending,Subscription Cancellation
TKT-00196,2026-05-04 03:23:03.035288,CUST-5620,chat,I returned the item but haven't received my refund.,Our support team has escalated this case.,Laptop Sleeve,27013.38,Canada,Pending,Refund Request
TKT-00197,2026-05-06 22:30:03.035293,CUST-8166,chat,I returned the item but haven't received my refund.,Thank you for reaching out. We will resolve this as soon as possible.,Smart Watch,8880.66,Canada,Pending,Refund Request
TKT-00198,2026-03-04 22:52:03.035299,CUST-8534,email,Subscription is difficult to cancel.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,20095.61,India,Escalated,Subscription Cancellation
TKT-00199,2026-01-18 02:13:03.035305,CUST-1516,email,Unable to access dashboard.,We understand your frustration and appreciate your patience.,Keyboard,49057.08,United States,Pending,Login Issue
TKT-00200,2026-01-14 08:38:03.035313,CUST-1208,web,Very disappointed with the quality.,We understand your frustration and appreciate your patience.,Wireless Earbuds,42804.8,United States,Resolved,Product Quality
TKT-00201,2026-04-01 00:34:03.035319,CUST-4907,email,Package did not contain all products.,We understand your frustration and appreciate your patience.,Smart Watch,16443.84,United States,Resolved,Missing Item
TKT-00202,2025-11-17 19:29:03.035326,CUST-9940,web,Found a bug in the application.,We understand your frustration and appreciate your patience.,Gaming Mouse,23300.0,Germany,Escalated,Technical Bug
TKT-00203,2026-01-12 02:38:03.035332,CUST-5453,web,Cancel my membership immediately.,Our support team has escalated this case.,Phone Charger,47973.99,United Kingdom,Pending,Subscription Cancellation
TKT-00204,2026-05-03 05:45:03.035338,CUST-2494,web,Password reset link is not working.,We understand your frustration and appreciate your patience.,Phone Charger,39759.22,Australia,Resolved,Login Issue
TKT-00205,2026-05-04 09:03:03.035344,CUST-9069,web,Payment failed but money was deducted.,We understand your frustration and appreciate your patience.,Gaming Mouse,10967.26,Australia,Escalated,Payment Failure
TKT-00206,2026-03-15 13:11:03.035349,CUST-4355,email,I received the wrong product.,We understand your frustration and appreciate your patience.,Phone Charger,27946.73,United States,Pending,Wrong Item
TKT-00207,2026-01-09 09:56:03.035355,CUST-9429,web,Product does not match expectations.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,5576.55,Germany,Pending,Product Quality
TKT-00208,2026-05-03 05:48:03.035361,CUST-3934,web,Product does not match expectations.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,17888.32,United Kingdom,Pending,Product Quality
TKT-00209,2026-02-24 15:32:03.035367,CUST-6699,web,This is not what I ordered.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,37714.94,India,Resolved,Wrong Item
TKT-00210,2025-12-29 00:47:03.035377,CUST-3170,web,I returned the item but haven't received my refund.,We understand your frustration and appreciate your patience.,Phone Charger,32514.3,United Kingdom,Resolved,Refund Request
TKT-00211,2026-01-01 19:46:03.035383,CUST-9099,email,I returned the item but haven't received my refund.,Our support team has escalated this case.,Bluetooth Speaker,20373.81,Australia,Resolved,Refund Request
TKT-00212,2025-11-27 16:25:03.035389,CUST-4776,web,I want to stop recurring billing.,Thank you for reaching out. We will resolve this as soon as possible.,Laptop Sleeve,24087.67,Canada,Resolved,Subscription Cancellation
TKT-00213,2025-11-25 06:05:03.035394,CUST-6551,email,Website shows an error.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,14879.52,United Kingdom,Pending,Technical Bug
TKT-00214,2026-04-14 23:31:03.035400,CUST-3426,web,Website shows an error.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,28794.57,Germany,Pending,Technical Bug
TKT-00215,2025-12-11 13:29:03.035406,CUST-2816,web,Very disappointed with the quality.,Our support team has escalated this case.,Phone Charger,47975.83,India,Escalated,Product Quality
TKT-00216,2025-11-29 13:51:03.035412,CUST-2898,web,Unable to access dashboard.,Our support team has escalated this case.,Gaming Mouse,43612.94,Australia,Resolved,Login Issue
TKT-00217,2025-12-29 08:22:03.035418,CUST-6340,web,Account login failed.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,16950.37,Australia,Escalated,Login Issue
TKT-00218,2026-02-06 21:59:03.035424,CUST-1998,web,Packaging was torn and product is damaged.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,45226.68,Germany,Resolved,Damaged Product
TKT-00219,2026-02-24 03:02:03.035430,CUST-9335,email,Delivery was supposed to be yesterday.,We understand your frustration and appreciate your patience.,Keyboard,28073.04,Australia,Pending,Delivery Delay
TKT-00220,2025-12-18 20:43:03.035437,CUST-6889,web,Please cancel my subscription.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,15919.65,United States,Pending,Subscription Cancellation
TKT-00221,2026-04-11 16:20:03.035443,CUST-3181,chat,Card was charged twice.,Our support team has escalated this case.,Keyboard,35385.98,India,Escalated,Payment Failure
TKT-00222,2025-12-06 12:16:03.035449,CUST-2424,web,Subscription is difficult to cancel.,We understand your frustration and appreciate your patience.,Gaming Mouse,7330.94,Australia,Escalated,Subscription Cancellation
TKT-00223,2026-01-15 06:30:03.035454,CUST-4707,email,Order incomplete.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,49457.04,Canada,Pending,Missing Item
TKT-00224,2025-11-26 23:15:03.035460,CUST-4803,chat,Transaction unsuccessful.,We understand your frustration and appreciate your patience.,Monitor,17083.53,Germany,Resolved,Payment Failure
